PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,AgeGroup_Teenager,AgeGroup_Young_Adult,AgeGroup_Adult,AgeGroup_Senior
539,0,3,1,-0.10463740114712752,0,0,-0.35646868933346404,False,True,False,True,False,False,False,True,False,False
540,1,1,0,-0.5657364610748746,0,2,0.3482453621969482,False,False,True,False,False,False,False,True,False,False
541,1,1,0,0.5101613454232019,0,2,0.7811411367084872,False,True,True,False,False,False,False,False,True,False
542,0,3,0,-1.56478442425166,4,2,-0.01870931177853076,False,True,True,False,False,False,False,False,False,False
543,0,3,0,-1.4110847376090776,4,2,-0.01870931177853076,False,True,True,False,False,False,False,False,False,False
544,1,2,1,0.20276197213803718,1,0,-0.12491978668775715,False,True,False,True,False,False,False,True,False,False
545,0,1,1,1.5860591519212783,1,0,1.4944124302931971,False,False,False,True,False,False,False,False,True,False
546,0,1,1,2.661956958419355,0,0,-0.12491978668775715,False,True,False,True,False,False,False,False,False,True
547,1,2,0,-0.7962859910387481,1,0,-0.12491978668775715,False,True,False,False,True,False,False,True,False,False
548,1,2,1,-0.10463740114712752,0,0,-0.3693045524149108,False,False,False,True,False,False,False,True,False,False
549,0,3,1,0.27961181545932834,1,1,-0.2351571990343002,False,True,False,True,False,False,False,True,False,False
550,1,2,1,-1.6416342675729512,1,1,0.09152810056801232,False,True,False,False,False,False,False,False,False,False
551,1,1,1,-0.9499856776813305,0,2,1.5841789061771412,False,False,False,True,False,False,True,False,False,False
552,0,2,1,-0.1814872444684187,0,0,-0.12491978668775715,False,True,False,True,False,False,False,True,False,False
553,0,3,1,-0.10463740114712752,0,0,-0.49078316061772326,True,False,False,True,False,False,False,True,False,False
554,1,3,1,-0.5657364610748746,0,0,-0.5029485386158568,False,False,False,True,False,False,False,True,False,False
555,1,3,0,-0.5657364610748746,0,0,-0.4918744606632361,False,True,True,False,False,False,False,True,False,False
556,0,1,1,2.5082572717767726,0,0,-0.11384570873513637,False,True,False,True,False,False,False,False,False,True
557,1,1,0,1.432359465278696,1,0,0.1489119590497745,False,False,False,False,False,True,False,False,True,False
558,0,1,1,-0.10463740114712752,0,0,3.9327230485884233,False,False,False,True,False,False,False,True,False,False
559,1,1,0,0.7407108753870755,1,1,0.955306180872432,False,True,False,False,True,False,False,False,True,False
560,1,3,0,0.5101613454232019,1,0,-0.29807809649237277,False,True,False,False,True,False,False,False,True,False
561,0,3,1,-0.10463740114712752,0,0,-0.49237782784290063,True,False,False,True,False,False,False,True,False,False
562,0,3,1,0.8175607187083667,0,0,-0.4894421904510968,False,True,False,True,False,False,False,False,True,False
563,0,2,1,-0.10463740114712752,0,0,-0.3766033765200472,False,True,False,True,False,False,False,True,False,False
564,0,3,1,-0.10463740114712752,0,0,-0.4863374216869257,False,True,False,True,False,False,False,True,False,False
565,0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,False,True,True,False,False,False,False,True,False,False
566,0,3,1,-0.41203677443229225,2,0,-0.1621689579829361,False,True,False,True,False,False,False,True,False,False
567,0,3,1,-0.7962859910387481,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
568,0,3,0,-0.027787557825836348,0,4,-0.22408312108167944,False,True,False,False,True,False,False,True,False,False
569,0,3,1,-0.10463740114712752,0,0,-0.5028639729296732,False,False,False,True,False,False,False,True,False,False
570,1,3,1,0.20276197213803718,0,0,-0.4902797934380587,False,True,False,True,False,False,False,True,False,False
571,1,2,1,2.5082572717767726,0,0,-0.43700743807979686,False,True,False,True,False,False,False,False,False,True
572,1,1,0,1.816608681885152,2,0,0.38809593507663365,False,True,False,False,True,False,False,False,True,False
573,1,1,1,0.5101613454232019,0,0,-0.11711759540295616,False,True,False,True,False,False,False,False,True,False
574,1,3,0,-0.10463740114712752,0,0,-0.49237782784290063,True,False,True,False,False,False,False,True,False,False
575,0,3,1,-1.0268355210026217,0,0,-0.4863374216869257,False,True,False,True,False,False,True,False,False,False
576,0,3,1,-0.7962859910387481,0,0,-0.35646868933346404,False,True,False,True,False,False,False,True,False,False
577,1,2,0,0.35646165878061953,0,0,-0.3866707201133388,False,True,True,False,False,False,False,True,False,False
578,1,1,0,0.7407108753870755,1,0,0.4771073601910807,False,True,False,False,True,False,False,False,True,False
579,0,3,0,-0.10463740114712752,1,0,-0.3573083057891445,False,False,False,False,True,False,False,True,False,False
580,1,3,1,0.20276197213803718,0,0,-0.4888542575852486,False,True,False,True,False,False,False,True,False,False
581,1,2,0,-0.33518693111100106,1,1,-0.04438103794142432,False,True,True,False,False,False,False,True,False,False
582,1,1,0,0.7407108753870755,1,1,1.5841789061771412,False,False,False,False,True,False,False,False,True,False
583,0,2,1,1.893458525206443,0,0,-0.12491978668775715,False,True,False,True,False,False,False,False,True,False
584,0,1,1,0.5101613454232019,0,0,0.15948266982273065,False,False,False,True,False,False,False,False,True,False
585,0,3,1,-0.10463740114712752,0,0,-0.47299819142581434,False,False,False,True,False,False,False,True,False,False
586,1,1,0,-0.8731358343600393,0,2,0.955306180872432,False,True,True,False,False,False,True,False,False,False
587,0,2,1,1.3555096219574048,0,0,-0.3464013457401724,False,True,False,True,False,False,False,False,True,False
588,1,1,1,2.3545575851341902,1,1,0.9462455716384695,False,False,False,True,False,False,False,False,True,False
589,0,3,1,-0.5657364610748746,0,0,-0.4863374216869257,False,True,False,True,False,False,False,True,False,False
590,0,3,1,-0.10463740114712752,0,0,-0.4863374216869257,False,True,False,True,False,False,False,True,False,False
591,0,3,1,0.4333115021019107,0,0,-0.5049620073345151,False,True,False,True,False,False,False,True,False,False
592,1,1,0,1.7397588385638607,1,0,0.9274538680872313,False,False,False,False,True,False,False,False,True,False
593,0,3,1,1.3555096219574048,0,0,-0.5024451714361923,False,True,False,True,False,False,False,False,True,False
594,0,3,0,-0.10463740114712752,0,2,-0.49237782784290063,True,False,True,False,False,False,False,True,False,False
595,0,2,1,0.5870111887444931,1,0,-0.12491978668775715,False,True,False,True,False,False,False,False,True,False
596,0,3,1,0.5101613454232019,1,1,-0.1621689579829361,False,True,False,True,False,False,False,False,True,False
597,1,2,0,-0.10463740114712752,0,0,0.016023023618325298,False,True,True,False,False,False,False,True,False,False
598,0,3,1,1.5092093085999871,0,0,-0.6484216535389205,False,True,False,True,False,False,False,False,True,False
599,0,3,1,-0.10463740114712752,0,0,-0.5029485386158568,False,False,False,True,False,False,False,True,False,False
600,1,1,1,1.5092093085999871,1,0,0.49782998024351216,False,False,False,False,False,True,False,False,True,False
601,1,2,0,-0.41203677443229225,2,1,-0.10478509950117394,False,True,False,False,True,False,False,True,False,False
602,0,3,1,-0.10463740114712752,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
603,0,1,1,-0.10463740114712752,0,0,0.2052890831722074,False,True,False,True,False,False,False,True,False,False
604,0,3,1,1.1249600919935314,0,0,-0.4863374216869257,False,True,False,True,False,False,False,False,True,False
605,1,1,1,0.4333115021019107,0,0,-0.11384570873513637,False,False,False,True,False,False,False,True,False,False
606,0,3,1,0.5101613454232019,1,0,-0.3353272677875516,False,True,False,True,False,False,False,False,True,False
607,0,3,1,0.04906228549545483,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
608,1,1,1,-0.1814872444684187,0,0,-0.034313694348132716,False,True,False,True,False,False,False,True,False,False
609,1,2,0,-0.5657364610748746,1,2,0.18876253192945994,False,False,False,False,True,False,False,True,False,False
610,1,1,0,0.8175607187083667,0,0,2.441497778832105,False,True,True,False,False,False,False,False,True,False
611,0,3,0,0.7407108753870755,1,5,-0.01870931177853076,False,True,False,False,True,False,False,False,True,False
612,0,3,1,-0.10463740114712752,0,0,-0.5064721088735089,False,True,False,True,False,False,False,True,False,False
613,1,3,0,-0.10463740114712752,1,0,-0.3363340021468808,True,False,True,False,False,False,False,True,False,False
614,0,3,1,-0.10463740114712752,0,0,-0.49237782784290063,True,False,False,True,False,False,False,True,False,False
615,0,3,1,0.4333115021019107,0,0,-0.4863374216869257,False,True,False,True,False,False,False,True,False,False
616,1,2,0,-0.41203677443229225,1,2,0.6603330135889879,False,True,True,False,False,False,False,True,False,False
617,0,3,1,0.35646165878061953,1,1,-0.35848215805212236,False,True,False,True,False,False,False,True,False,False
618,0,3,0,-0.2583370877897099,1,0,-0.32425318983493084,False,True,False,False,True,False,False,True,False,False
619,1,2,0,-1.949033640858116,2,1,0.13683114673782454,False,True,True,False,False,False,False,False,False,False
620,0,2,1,-0.2583370877897099,0,0,-0.43700743807979686,False,True,False,True,False,False,False,True,False,False
621,0,3,1,-0.1814872444684187,1,0,-0.3573908580066095,False,False,False,True,False,False,False,True,False,False
622,1,1,1,0.9712604053509489,1,0,0.40974072380221066,False,True,False,True,False,False,False,False,True,False
623,1,3,1,-0.719436147717457,1,1,-0.33146744825388363,False,False,False,True,False,False,False,True,False,False
624,0,3,1,-0.6425863043961658,0,0,-0.4902797934380587,False,True,False,True,False,False,False,True,False,False
625,0,3,1,-0.6425863043961658,0,0,-0.32425318983493084,False,True,False,True,False,False,False,True,False,False
626,0,1,1,2.4314074284554814,0,0,0.002347544081197954,False,True,False,True,False,False,False,False,False,True
627,0,2,1,2.1240080551703167,0,0,-0.3997582667846179,True,False,False,False,False,True,False,False,True,False
628,1,1,0,-0.6425863043961658,0,0,0.921244330558889,False,True,True,False,False,False,False,True,False,False
629,0,3,1,-0.2583370877897099,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
630,0,3,1,-0.10463740114712752,0,0,-0.49271407711891657,True,False,False,True,False,False,False,True,False,False
631,1,1,1,3.8915544515600136,0,0,-0.04438103794142432,False,True,False,True,False,False,False,False,False,True
632,0,3,1,1.6629089952425695,0,0,-0.5063875431873253,False,True,False,True,False,False,False,False,True,False
633,1,1,1,0.20276197213803718,0,0,-0.034313694348132716,False,False,False,False,False,True,False,True,False,False
634,0,1,1,-0.10463740114712752,0,0,-0.6484216535389205,False,True,False,True,False,False,False,True,False,False
635,0,3,0,-1.56478442425166,3,2,-0.08666388103324908,False,True,True,False,False,False,False,False,False,False
636,1,2,0,-0.10463740114712752,0,0,-0.3866707201133388,False,True,True,False,False,False,False,True,False,False
637,0,3,1,0.20276197213803718,0,0,-0.4888542575852486,False,True,False,True,False,False,False,True,False,False
638,0,2,1,0.12591212881674602,1,1,-0.11988611489111134,False,True,False,True,False,False,False,True,False,False
639,0,3,0,0.8944105620296577,0,5,0.1506737441786005,False,True,False,False,True,False,False,False,True,False
640,0,3,1,-0.10463740114712752,1,0,-0.32425318983493084,False,True,False,True,False,False,False,True,False,False
641,0,3,1,-0.719436147717457,0,0,-0.4902797934380587,False,True,False,True,False,False,False,True,False,False
642,1,1,0,-0.41203677443229225,0,0,0.7469121684912956,False,False,True,False,False,False,False,True,False,False
643,0,3,0,-2.1027333275006983,3,2,-0.08666388103324908,False,True,True,False,False,False,False,False,False,False
644,1,3,1,-0.10463740114712752,0,0,0.48910360681684706,False,True,False,True,False,False,False,True,False,False
645,1,3,0,-2.1987956316523123,2,1,-0.26066180729354516,False,False,True,False,False,False,False,False,False,False
646,1,1,1,1.432359465278696,1,0,0.8964967865378598,False,False,False,True,False,False,False,False,True,False
647,0,3,1,-0.7962859910387481,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
648,1,1,1,2.0471582118490255,0,0,0.06635974158478332,False,False,False,False,False,True,False,False,True,False
649,0,3,1,-0.10463740114712752,0,0,-0.49640476528021726,False,True,False,True,False,False,False,True,False,False
650,1,3,0,-0.48888661775358344,0,0,-0.49640476528021726,False,True,True,False,False,False,False,True,False,False
651,0,3,1,-0.10463740114712752,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
652,1,2,0,-0.8731358343600393,0,1,-0.18532384824750675,False,True,True,False,False,False,True,False,False,False
653,0,3,1,-0.6425863043961658,0,0,-0.47861979608830835,False,True,False,True,False,False,False,True,False,False
654,1,3,0,-0.10463740114712752,0,0,-0.49078316061772326,True,False,True,False,False,False,False,True,False,False
655,0,3,0,-0.8731358343600393,0,0,-0.5125125150294839,True,False,True,False,False,False,True,False,False,False
656,0,2,1,-0.41203677443229225,2,0,0.8314778546749452,False,True,False,True,False,False,False,True,False,False
657,0,3,1,-0.10463740114712752,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
658,0,3,0,0.20276197213803718,1,1,-0.3363340021468808,True,False,False,False,True,False,False,True,False,False
659,0,2,1,-0.48888661775358344,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
660,0,1,1,2.200857898491608,0,2,1.6323350375212924,False,False,False,True,False,False,False,False,True,False
661,1,1,1,1.5860591519212783,2,0,2.042579288947925,False,True,False,False,False,True,False,False,True,False
662,0,3,1,0.8175607187083667,0,0,-0.5029485386158568,False,False,False,True,False,False,False,False,True,False
663,0,1,1,1.3555096219574048,0,0,-0.13322534515222276,False,True,False,True,False,False,False,False,True,False
664,0,3,1,0.5101613454232019,0,0,-0.4974960653257301,False,True,False,True,False,False,False,False,True,False
665,1,3,1,-0.719436147717457,1,0,-0.4888542575852486,False,True,False,True,False,False,False,True,False,False
666,0,2,1,0.20276197213803718,2,0,0.8314778546749452,False,True,False,True,False,False,False,True,False,False
667,0,2,1,-0.33518693111100106,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
668,0,3,1,-0.10463740114712752,0,0,-0.4918744606632361,False,True,False,True,False,False,False,True,False,False
669,0,3,1,1.0481102486722402,0,0,-0.4863374216869257,False,True,False,True,False,False,False,False,True,False
670,1,1,0,-0.10463740114712752,1,0,0.39858208016340624,False,True,False,False,True,False,False,True,False,False
671,1,2,0,0.8175607187083667,1,1,0.13683114673782454,False,True,False,False,True,False,False,False,True,False
672,0,1,1,0.12591212881674602,1,0,0.39858208016340624,False,True,False,True,False,False,False,True,False,False
673,0,2,1,3.123056018347102,0,0,-0.43700743807979686,False,True,False,True,False,False,False,False,False,True
674,1,2,1,0.12591212881674602,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
675,0,2,1,-0.10463740114712752,0,0,-0.6484216535389205,False,True,False,True,False,False,False,True,False,False
676,0,3,1,-0.8731358343600393,0,0,-0.4918744606632361,False,True,False,True,False,False,True,False,False,False
677,0,3,1,-0.37361185277164666,0,0,-0.4863374216869257,False,True,False,True,False,False,False,True,False,False
678,1,3,0,-0.8731358343600393,0,0,-0.45026210265472455,False,True,True,False,False,False,True,False,False,False
679,0,3,0,1.0481102486722402,1,6,0.2958951755118318,False,True,False,False,True,False,False,False,True,False
680,1,1,1,0.5101613454232019,0,1,9.667166525013505,False,False,False,True,False,False,False,False,True,False
681,0,3,0,-0.10463740114712752,0,0,-0.48457563655809965,True,False,True,False,False,False,False,True,False,False
682,1,1,1,-0.1814872444684187,0,0,0.8964967865378598,False,False,False,True,False,False,False,True,False,False
683,0,3,1,-0.719436147717457,0,0,-0.4626791642426904,False,True,False,True,False,False,False,True,False,False
684,0,3,1,-1.180535207645204,5,2,0.2958951755118318,False,True,False,True,False,False,True,False,False,False
685,0,2,1,2.3545575851341902,1,1,0.13683114673782454,False,True,False,True,False,False,False,False,True,False
686,0,2,1,-0.33518693111100106,1,2,0.18876253192945994,False,False,False,True,False,False,False,True,False,False
687,0,3,1,-1.180535207645204,4,1,0.1506737441786005,False,True,False,True,False,False,True,False,False,False
688,0,3,1,-0.7962859910387481,0,0,-0.44363577710162005,False,True,False,True,False,False,False,True,False,False
689,0,3,1,-0.8731358343600393,0,0,-0.49145565916975514,False,True,False,True,False,False,True,False,False,False
690,1,1,0,-1.1036853643239128,0,1,3.6067927997556075,False,True,True,False,False,False,True,False,False,False
691,1,1,1,0.12591212881674602,1,0,0.49925551609632224,False,True,False,True,False,False,False,True,False,False
692,1,3,0,-1.949033640858116,0,1,-0.37828059596268965,False,False,True,False,False,False,False,False,False,False
693,1,3,1,-0.10463740114712752,0,0,0.48910360681684706,False,True,False,True,False,False,False,True,False,False
694,0,3,1,-0.33518693111100106,0,0,-0.5029485386158568,False,False,False,True,False,False,False,True,False,False
695,0,1,1,2.3545575851341902,0,0,-0.11384570873513637,False,True,False,False,False,True,False,False,True,False
696,0,2,1,1.7397588385638607,0,0,-0.3766033765200472,False,True,False,True,False,False,False,False,True,False
697,0,3,1,1.1249600919935314,0,0,-0.4863374216869257,False,True,False,True,False,False,False,False,True,False
698,1,3,0,-0.10463740114712752,0,0,-0.49271407711891657,True,False,True,False,False,False,False,True,False,False
699,0,1,1,1.5092093085999871,1,1,1.5841789061771412,False,False,False,True,False,False,False,False,True,False
700,0,3,1,0.9712604053509489,0,0,-0.494391296561559,False,True,False,True,False,False,False,False,True,False
701,1,1,0,-0.8731358343600393,1,0,3.9327230485884233,False,False,False,False,True,False,True,False,False,False
702,1,1,1,0.4333115021019107,0,0,-0.11913106412161445,False,True,False,True,False,False,False,True,False,False
703,0,3,0,-0.8731358343600393,0,1,-0.3573908580066095,False,False,True,False,False,False,True,False,False,False
704,0,3,1,-0.33518693111100106,0,0,-0.4925449457465493,True,False,False,True,False,False,False,True,False,False
705,0,3,1,-0.2583370877897099,1,0,-0.4902797934380587,False,True,False,True,False,False,False,True,False,False
706,0,2,1,0.7407108753870755,0,0,-0.12491978668775715,False,True,False,True,False,False,False,False,True,False
707,1,2,0,1.2018099353148226,0,0,-0.3766033765200472,False,True,False,False,True,False,False,False,True,False
708,1,1,1,0.9712604053509489,0,0,-0.11913106412161445,False,True,False,True,False,False,False,False,True,False
709,1,1,0,-0.5657364610748746,0,0,2.4029901895877646,False,True,True,False,False,False,False,True,False,False
710,1,3,1,-0.10463740114712752,1,1,-0.3414522396297103,False,False,False,False,False,False,False,True,False,False
711,1,1,0,-0.41203677443229225,0,0,0.3483299278831318,False,False,True,False,False,False,False,True,False,False
712,0,1,1,-0.10463740114712752,0,0,-0.11384570873513637,False,True,False,True,False,False,False,True,False,False
713,1,1,1,1.432359465278696,1,0,0.39858208016340624,False,True,False,True,False,False,False,False,True,False
714,0,3,1,-0.027787557825836348,0,0,-0.457478374542396,False,True,False,True,False,False,False,True,False,False
715,0,2,1,1.7397588385638607,0,0,-0.3866707201133388,False,True,False,True,False,False,False,False,True,False
716,0,3,1,-0.7962859910387481,0,0,-0.494391296561559,False,True,False,True,False,False,False,True,False,False
717,1,1,0,0.6638610320657843,0,0,3.9327230485884233,False,False,True,False,False,False,False,False,True,False
718,1,2,0,-0.1814872444684187,0,0,-0.43700743807979686,False,True,True,False,False,False,False,True,False,False
719,0,3,1,-0.10463740114712752,0,0,-0.3363340021468808,True,False,False,True,False,False,False,True,False,False
720,0,3,1,0.27961181545932834,0,0,-0.4918744606632361,False,True,False,True,False,False,False,True,False,False
721,1,2,0,-1.7953339542155335,0,1,0.016023023618325298,False,True,True,False,False,False,False,False,False,False
722,0,3,1,-0.9499856776813305,1,0,-0.5063875431873253,False,True,False,True,False,False,True,False,False,False
723,0,2,1,0.35646165878061953,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
724,0,2,1,1.5860591519212783,0,0,-0.3866707201133388,False,True,False,True,False,False,False,False,True,False
725,1,1,1,-0.1814872444684187,1,0,0.4207302360686478,False,True,False,True,False,False,False,True,False,False
726,0,3,1,-0.719436147717457,0,0,-0.47400492578514347,False,True,False,True,False,False,False,True,False,False
727,1,2,0,0.04906228549545483,3,0,-0.22559322262067316,False,True,False,False,True,False,False,True,False,False
728,1,3,0,-0.10463740114712752,0,0,-0.4926295114327329,True,False,True,False,False,False,False,True,False,False
729,0,2,1,-0.33518693111100106,1,0,-0.12491978668775715,False,True,False,True,False,False,False,True,False,False
730,0,3,0,-0.33518693111100106,1,0,-0.4888542575852486,False,True,True,False,False,False,False,True,False,False
731,1,1,0,-0.027787557825836348,0,0,3.6067927997556075,False,True,True,False,False,False,False,True,False,False
732,0,3,1,-1.4110847376090776,0,0,-0.2701412180209885,False,False,False,True,False,False,False,False,False,False
733,0,2,1,-0.10463740114712752,0,0,-0.6484216535389205,False,True,False,True,False,False,False,True,False,False
734,0,2,1,-0.48888661775358344,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
735,0,2,1,-0.48888661775358344,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
736,0,3,1,-0.06621247948648194,0,0,-0.32425318983493084,False,True,False,True,False,False,False,True,False,False
737,0,3,0,1.432359465278696,1,3,0.04370821849987721,False,True,False,False,True,False,False,False,True,False
738,1,1,1,0.4333115021019107,0,0,9.667166525013505,False,False,False,True,False,False,False,True,False,False
739,0,3,1,-0.10463740114712752,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
740,0,3,1,-0.10463740114712752,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
741,1,1,1,-0.10463740114712752,0,0,-0.04438103794142432,False,True,False,True,False,False,False,True,False,False
742,0,1,1,0.5101613454232019,1,0,0.9391984311231651,False,True,False,True,False,False,False,False,True,False
743,1,1,0,-0.6425863043961658,2,2,4.634416897040849,False,False,True,False,False,False,False,True,False,False
744,0,3,1,-0.41203677443229225,1,0,-0.32425318983493084,False,True,False,True,False,False,False,True,False,False
745,1,3,1,0.12591212881674602,0,0,-0.4888542575852486,False,True,False,True,False,False,False,True,False,False
746,0,1,1,3.123056018347102,1,1,0.7811411367084872,False,True,False,False,False,True,False,False,False,True
747,0,3,1,-1.0268355210026217,1,1,-0.24069423801061057,False,True,False,True,False,False,True,False,False,False
748,1,2,0,0.04906228549545483,0,0,-0.3866707201133388,False,True,True,False,False,False,False,True,False,False
749,0,1,1,-0.7962859910387481,1,0,0.4207302360686478,False,True,False,True,False,False,False,True,False,False
750,0,3,1,0.12591212881674602,0,0,-0.49237782784290063,True,False,False,True,False,False,False,True,False,False
751,1,2,0,-1.949033640858116,1,1,-0.18532384824750675,False,True,True,False,False,False,False,False,False,False
752,1,3,1,-1.7953339542155335,0,1,-0.397241430886295,False,True,False,False,False,False,False,False,False,False
753,0,3,1,0.27961181545932834,0,0,-0.45714212526638004,False,True,False,True,False,False,False,True,False,False
754,0,3,1,-0.48888661775358344,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
755,1,2,0,1.432359465278696,1,2,0.6603330135889879,False,True,False,False,True,False,False,False,True,False
756,1,2,1,-2.204943619118015,1,1,-0.35646868933346404,False,True,False,False,False,False,False,False,False,False
757,0,3,1,-0.10463740114712752,0,0,-0.49145565916975514,False,True,False,True,False,False,False,True,False,False
758,0,2,1,-0.8731358343600393,0,0,-0.41687275089321363,False,True,False,True,False,False,True,False,False,False
759,0,3,1,0.35646165878061953,0,0,-0.4863374216869257,False,True,False,True,False,False,False,True,False,False
760,1,1,0,0.27961181545932834,0,0,1.093228788100527,False,True,False,False,False,True,False,True,False,False
761,0,3,1,-0.10463740114712752,0,0,-0.35646868933346404,False,True,False,True,False,False,False,True,False,False
762,0,3,1,0.8944105620296577,0,0,-0.5049620073345151,False,True,False,True,False,False,False,False,True,False
763,1,3,1,-0.719436147717457,0,0,-0.5028639729296732,False,False,False,True,False,False,False,True,False,False
764,1,1,0,0.5101613454232019,1,2,1.7677408088510642,False,True,False,False,True,False,False,False,True,False
765,0,3,1,-1.0268355210026217,0,0,-0.4918744606632361,False,True,False,True,False,False,True,False,False,False
766,1,1,0,1.6629089952425695,1,0,0.921244330558889,False,True,False,False,True,False,False,False,True,False
767,0,1,1,-0.10463740114712752,0,0,0.1489119590497745,False,False,False,False,False,True,False,True,False,False
768,0,3,0,0.08748720715610042,0,0,-0.49237782784290063,True,False,True,False,False,False,False,True,False,False
769,0,3,1,-0.10463740114712752,1,0,-0.1621689579829361,True,False,False,True,False,False,False,True,False,False
770,0,3,1,0.20276197213803718,0,0,-0.4800453319411184,False,True,False,True,False,False,False,True,False,False
771,0,3,1,-0.41203677443229225,0,0,-0.45714212526638004,False,True,False,True,False,False,False,True,False,False
772,0,3,1,1.432359465278696,0,0,-0.4902797934380587,False,True,False,True,False,False,False,False,True,False
773,0,2,0,2.1240080551703167,0,0,-0.43700743807979686,False,True,False,False,True,False,False,False,True,False
774,0,3,1,-0.10463740114712752,0,0,-0.5029485386158568,False,False,False,True,False,False,False,True,False,False
775,1,2,0,1.893458525206443,1,3,-0.18532384824750675,False,True,False,False,True,False,False,False,True,False
776,0,3,1,-0.8731358343600393,0,0,-0.49237782784290063,False,True,False,True,False,False,True,False,False,False
777,0,3,1,-0.10463740114712752,0,0,-0.49237782784290063,True,False,False,True,False,False,False,True,False,False
778,1,3,0,-1.8721837975368247,0,0,-0.397241430886295,False,True,True,False,False,False,False,False,False,False
779,0,3,1,-0.10463740114712752,0,0,-0.4926295114327329,True,False,False,True,False,False,False,True,False,False
780,1,1,0,1.0481102486722402,0,1,3.6067927997556075,False,True,False,False,True,False,False,False,True,False
781,1,3,0,-1.2573850509664952,0,0,-0.5028639729296732,False,False,True,False,False,False,True,False,False,False
782,1,1,0,-0.9499856776813305,1,0,0.49925551609632224,False,True,False,False,True,False,True,False,False,False
783,0,1,1,-0.027787557825836348,0,0,-0.04438103794142432,False,True,False,True,False,False,False,True,False,False
784,0,3,1,-0.10463740114712752,1,2,-0.17626323901354432,False,True,False,True,False,False,False,True,False,False
785,0,3,1,-0.33518693111100106,0,0,-0.5064721088735089,False,True,False,True,False,False,False,True,False,False
786,0,3,1,-0.33518693111100106,0,0,-0.5024451714361923,False,True,False,True,False,False,False,True,False,False
787,1,3,0,-0.8731358343600393,0,0,-0.4974960653257301,False,True,True,False,False,False,True,False,False,False
788,0,3,1,-1.6416342675729512,4,1,-0.06199888922968463,True,False,False,False,False,False,False,False,False,False
789,1,3,1,-2.1795831708219895,1,2,-0.23415046467497105,False,True,False,False,False,False,False,False,False,False
790,0,1,1,1.2786597786361138,0,0,0.9462455716384695,False,False,False,True,False,False,False,False,True,False
791,0,3,1,-0.10463740114712752,0,0,-0.49237782784290063,True,False,False,True,False,False,False,True,False,False
792,0,2,1,-1.0268355210026217,0,0,-0.12491978668775715,False,True,False,True,False,False,True,False,False,False
793,0,3,0,-0.10463740114712752,8,2,0.7519458402879414,False,True,True,False,False,False,False,True,False,False
794,0,1,1,-0.10463740114712752,0,0,-0.030371322596999754,False,False,False,True,False,False,False,True,False,False
795,0,3,1,-0.33518693111100106,0,0,-0.4894421904510968,False,True,False,True,False,False,False,True,False,False
796,0,2,1,0.7407108753870755,0,0,-0.3866707201133388,False,True,False,True,False,False,False,False,True,False
797,1,1,0,1.5092093085999871,0,0,-0.1263453225405672,False,True,False,False,False,True,False,False,True,False
798,1,3,0,0.12591212881674602,0,0,-0.4735861242916626,False,True,False,False,True,False,False,True,False,False
799,0,3,1,0.04906228549545483,0,0,-0.5028639729296732,False,False,False,True,False,False,False,True,False,False
800,0,3,0,0.04906228549545483,1,1,-0.1621689579829361,False,True,False,False,True,False,False,True,False,False
801,0,2,1,0.35646165878061953,0,0,-0.3866707201133388,False,True,False,True,False,False,False,True,False,False
802,1,2,0,0.12591212881674602,1,1,-0.11988611489111134,False,True,False,False,True,False,False,True,False,False
803,1,1,1,-1.4110847376090776,1,2,1.7677408088510642,False,True,False,False,False,False,False,False,False,False
804,1,3,1,-2.224156079948338,0,1,-0.47694056317694733,False,False,False,False,False,False,False,False,False,False
805,1,3,1,-0.1814872444684187,0,0,-0.5079822104125026,False,True,False,True,False,False,False,True,False,False
806,0,3,1,0.12591212881674602,0,0,-0.4918744606632361,False,True,False,True,False,False,False,True,False,False
807,0,1,1,0.7407108753870755,0,0,-0.6484216535389205,False,True,False,True,False,False,False,False,True,False
808,0,3,0,-0.8731358343600393,0,0,-0.4918744606632361,False,True,True,False,False,False,True,False,False,False
809,0,2,1,0.7407108753870755,0,0,-0.3866707201133388,False,True,False,True,False,False,False,False,True,False
